estacion,time_unix,fecha,hora,temp,humedad,viento,viento_rafaga,direcc,presion_relativa,presion_absoluta,rain_daily,solar,timestamp
CARACOLES,1786049700,2026-08-06,17:55:00,12.3,57.0,6.3,11.2,57.0,1006.3,903.5,0.0,25.7,2026-08-06 17:55:00
CARACOLES,1786050000,2026-08-06,18:00:00,12.1,57.0,4.0,9.4,76.0,1006.4,903.5,0.0,24.4,2026-08-06 18:00:00
CARACOLES,1786050300,2026-08-06,18:05:00,11.9,58.0,5.0,9.4,84.0,1006.4,903.6,0.0,23.3,2026-08-06 18:05:00
CARACOLES,1786050600,2026-08-06,18:10:00,11.9,58.0,5.3,14.8,103.0,1006.5,903.7,0.0,22.2,2026-08-06 18:10:00
CARACOLES,1786050900,2026-08-06,18:15:00,11.9,58.0,4.0,9.4,84.0,1006.5,903.7,0.0,21.1,2026-08-06 18:15:00
CARACOLES,1786051200,2026-08-06,18:20:00,11.8,58.0,4.0,9.4,71.0,1006.6,903.8,0.0,19.5,2026-08-06 18:20:00
CARACOLES,1786051500,2026-08-06,18:25:00,11.8,58.0,2.7,9.4,82.0,1006.6,903.8,0.0,18.0,2026-08-06 18:25:00
CARACOLES,1786051800,2026-08-06,18:30:00,11.8,58.0,3.6,7.2,65.0,1006.6,903.8,0.0,16.2,2026-08-06 18:30:00
CARACOLES,1786052100,2026-08-06,18:35:00,11.7,59.0,3.4,7.2,76.0,1006.6,903.8,0.0,14.0,2026-08-06 18:35:00
CARACOLES,1786052400,2026-08-06,18:40:00,11.7,59.0,3.6,9.4,80.0,1006.8,904.0,0.0,11.8,2026-08-06 18:40:00
CARACOLES,1786052700,2026-08-06,18:45:00,11.6,59.0,3.5,9.4,73.0,1006.9,904.1,0.0,9.7,2026-08-06 18:45:00
CARACOLES,1786053000,2026-08-06,18:50:00,11.5,59.0,6.7,13.0,74.0,1006.9,904.1,0.0,7.8,2026-08-06 18:50:00
CARACOLES,1786053300,2026-08-06,18:55:00,11.5,59.0,5.0,11.2,92.0,1007.1,904.2,0.0,6.2,2026-08-06 18:55:00
CARACOLES,1786053600,2026-08-06,19:00:00,11.3,60.0,3.3,7.2,86.0,1007.1,904.3,0.0,4.3,2026-08-06 19:00:00
CARACOLES,1786053900,2026-08-06,19:05:00,11.3,60.0,5.2,13.0,72.0,1007.1,904.3,0.0,2.5,2026-08-06 19:05:00
CARACOLES,1786054200,2026-08-06,19:10:00,11.2,60.0,4.0,9.4,102.0,1007.1,904.2,0.0,1.3,2026-08-06 19:10:00
CARACOLES,1786054500,2026-08-06,19:15:00,11.2,60.0,7.6,14.8,111.0,1007.1,904.3,0.0,0.5,2026-08-06 19:15:00
CARACOLES,1786054800,2026-08-06,19:20:00,11.2,60.0,3.3,11.2,82.0,1007.3,904.4,0.0,0.2,2026-08-06 19:20:00
CARACOLES,1786055100,2026-08-06,19:25:00,11.2,60.0,3.7,9.4,105.0,1007.2,904.3,0.0,0.1,2026-08-06 19:25:00
CARACOLES,1786055400,2026-08-06,19:30:00,11.1,60.0,5.5,9.4,95.0,1007.3,904.5,0.0,0.0,2026-08-06 19:30:00
CARACOLES,1786055700,2026-08-06,19:35:00,11.1,61.0,3.5,7.2,99.0,1007.4,904.6,0.0,0.0,2026-08-06 19:35:00
CARACOLES,1786056000,2026-08-06,19:40:00,11.0,61.0,2.7,5.4,82.0,1007.4,904.6,0.0,0.0,2026-08-06 19:40:00
CARACOLES,1786056300,2026-08-06,19:45:00,11.0,61.0,4.2,7.2,119.0,1007.4,904.6,0.0,0.0,2026-08-06 19:45:00
CARACOLES,1786056600,2026-08-06,19:50:00,11.0,61.0,5.0,13.0,107.0,1007.5,904.7,0.0,0.0,2026-08-06 19:50:00
CARACOLES,1786056900,2026-08-06,19:55:00,11.0,60.0,4.0,7.2,109.0,1007.6,904.8,0.0,0.0,2026-08-06 19:55:00
CARACOLES,1786057200,2026-08-06,20:00:00,11.0,61.0,2.7,7.2,122.0,1007.4,904.6,0.0,0.0,2026-08-06 20:00:00
CARACOLES,1786057500,2026-08-06,20:05:00,11.0,60.0,3.8,7.2,115.0,1007.5,904.7,0.0,0.0,2026-08-06 20:05:00
CARACOLES,1786057800,2026-08-06,20:10:00,10.9,61.0,2.6,9.4,86.0,1007.5,904.7,0.0,0.0,2026-08-06 20:10:00
CARACOLES,1786058100,2026-08-06,20:15:00,10.9,61.0,2.9,7.2,91.0,1007.4,904.5,0.0,0.0,2026-08-06 20:15:00
CARACOLES,1786058400,2026-08-06,20:20:00,10.9,60.0,3.1,7.2,78.0,1007.5,904.7,0.0,0.0,2026-08-06 20:20:00
CARACOLES,1786058700,2026-08-06,20:25:00,10.9,60.0,1.4,7.2,71.0,1007.5,904.7,0.0,0.0,2026-08-06 20:25:00
CARACOLES,1786059000,2026-08-06,20:30:00,10.9,60.0,1.2,3.6,86.0,1007.6,904.8,0.0,0.0,2026-08-06 20:30:00
CARACOLES,1786059300,2026-08-06,20:35:00,10.8,60.0,3.1,5.4,92.0,1007.5,904.7,0.0,0.0,2026-08-06 20:35:00
CARACOLES,1786059600,2026-08-06,20:40:00,10.7,60.0,1.2,3.6,76.0,1007.5,904.7,0.0,0.0,2026-08-06 20:40:00
CARACOLES,1786059900,2026-08-06,20:45:00,10.7,61.0,1.9,3.6,85.0,1007.4,904.6,0.0,0.0,2026-08-06 20:45:00
CARACOLES,1786060200,2026-08-06,20:50:00,10.7,60.0,2.7,7.2,59.0,1007.5,904.7,0.0,0.0,2026-08-06 20:50:00
CARACOLES,1786060500,2026-08-06,20:55:00,10.6,60.0,3.8,7.2,63.0,1007.5,904.7,0.0,0.0,2026-08-06 20:55:00
CARACOLES,1786060800,2026-08-06,21:00:00,10.6,59.0,3.2,9.4,84.0,1007.6,904.8,0.0,0.0,2026-08-06 21:00:00
CARACOLES,1786061100,2026-08-06,21:05:00,10.6,58.0,3.5,9.4,83.0,1007.7,905.0,0.0,0.0,2026-08-06 21:05:00
CARACOLES,1786061400,2026-08-06,21:10:00,10.5,57.0,3.4,7.2,89.0,1007.7,905.0,0.0,0.0,2026-08-06 21:10:00
CARACOLES,1786061700,2026-08-06,21:15:00,10.4,56.0,2.7,5.4,92.0,1007.8,905.0,0.0,0.0,2026-08-06 21:15:00
CARACOLES,1786062000,2026-08-06,21:20:00,10.5,56.0,3.8,11.2,62.0,1007.8,905.0,0.0,0.0,2026-08-06 21:20:00
CARACOLES,1786062300,2026-08-06,21:25:00,10.4,55.0,4.2,13.0,72.0,1007.8,905.0,0.0,0.0,2026-08-06 21:25:00
CARACOLES,1786062600,2026-08-06,21:30:00,10.4,55.0,1.7,7.2,70.0,1007.9,905.1,0.0,0.0,2026-08-06 21:30:00
CARACOLES,1786062900,2026-08-06,21:35:00,10.4,55.0,3.4,11.2,70.0,1007.9,905.1,0.0,0.0,2026-08-06 21:35:00
CARACOLES,1786063200,2026-08-06,21:40:00,10.4,55.0,2.5,7.2,94.0,1008.0,905.2,0.0,0.0,2026-08-06 21:40:00
CARACOLES,1786063500,2026-08-06,21:45:00,10.3,55.0,3.0,11.2,80.0,1007.9,905.1,0.0,0.0,2026-08-06 21:45:00
CARACOLES,1786063800,2026-08-06,21:50:00,10.3,55.0,2.3,7.2,85.0,1007.8,905.0,0.0,0.0,2026-08-06 21:50:00
CARACOLES,1786064100,2026-08-06,21:55:00,10.3,56.0,1.7,3.6,96.0,1007.8,905.1,0.0,0.0,2026-08-06 21:55:00
CARACOLES,1786064400,2026-08-06,22:00:00,10.2,56.0,1.9,5.4,76.0,1007.8,905.0,0.0,0.0,2026-08-06 22:00:00
CARACOLES,1786064700,2026-08-06,22:05:00,10.1,55.0,2.0,5.4,115.0,1007.8,905.0,0.0,0.0,2026-08-06 22:05:00
CARACOLES,1786065000,2026-08-06,22:10:00,10.1,55.0,3.2,7.2,114.0,1007.8,905.0,0.0,0.0,2026-08-06 22:10:00
CARACOLES,1786065300,2026-08-06,22:15:00,10.0,55.0,1.9,5.4,116.0,1007.7,905.0,0.0,0.0,2026-08-06 22:15:00
CARACOLES,1786065600,2026-08-06,22:20:00,10.0,55.0,2.6,7.2,84.0,1007.8,905.0,0.0,0.0,2026-08-06 22:20:00
CARACOLES,1786065900,2026-08-06,22:25:00,10.1,55.0,3.1,7.2,87.0,1007.7,905.0,0.0,0.0,2026-08-06 22:25:00
CARACOLES,1786066200,2026-08-06,22:30:00,10.1,55.0,2.2,3.6,87.0,1007.7,905.0,0.0,0.0,2026-08-06 22:30:00
CARACOLES,1786066500,2026-08-06,22:35:00,10.2,55.0,1.1,3.6,118.0,1007.8,905.0,0.0,0.0,2026-08-06 22:35:00
CARACOLES,1786066800,2026-08-06,22:40:00,10.0,55.0,1.2,5.4,73.0,1007.8,905.0,0.0,0.0,2026-08-06 22:40:00
CARACOLES,1786067100,2026-08-06,22:45:00,10.0,55.0,1.5,5.4,117.0,1007.6,904.9,0.0,0.0,2026-08-06 22:45:00
CARACOLES,1786067400,2026-08-06,22:50:00,10.0,55.0,1.2,1.8,127.0,1007.6,904.8,0.0,0.0,2026-08-06 22:50:00
CARACOLES,1786067700,2026-08-06,22:55:00,9.9,56.0,0.2,1.8,108.0,1007.7,904.9,0.0,0.0,2026-08-06 22:55:00
CARACOLES,1786068000,2026-08-06,23:00:00,9.7,57.0,0.1,1.8,116.0,1007.7,904.9,0.0,0.0,2026-08-06 23:00:00
CARACOLES,1786068300,2026-08-06,23:05:00,9.3,60.0,0.0,0.0,150.0,1007.6,904.8,0.0,0.0,2026-08-06 23:05:00
CARACOLES,1786068600,2026-08-06,23:10:00,9.0,61.0,0.1,1.8,133.0,1007.7,904.9,0.0,0.0,2026-08-06 23:10:00
CARACOLES,1786068900,2026-08-06,23:15:00,8.8,61.0,0.0,0.0,150.0,1007.6,904.8,0.0,0.0,2026-08-06 23:15:00
CARACOLES,1786069200,2026-08-06,23:20:00,8.7,61.0,0.1,1.8,128.0,1007.5,904.7,0.0,0.0,2026-08-06 23:20:00
CARACOLES,1786069500,2026-08-06,23:25:00,8.7,62.0,0.3,1.8,130.0,1007.6,904.8,0.0,0.0,2026-08-06 23:25:00
CARACOLES,1786069800,2026-08-06,23:30:00,8.7,61.0,0.0,0.0,149.0,1007.6,904.9,0.0,0.0,2026-08-06 23:30:00
CARACOLES,1786070100,2026-08-06,23:35:00,8.8,60.0,0.0,0.0,149.0,1007.6,904.8,0.0,0.0,2026-08-06 23:35:00
CARACOLES,1786070400,2026-08-06,23:40:00,8.8,61.0,0.1,1.8,109.0,1007.7,904.9,0.0,0.0,2026-08-06 23:40:00
CARACOLES,1786070700,2026-08-06,23:45:00,9.1,61.0,0.6,1.8,109.0,1007.6,904.8,0.0,0.0,2026-08-06 23:45:00
CARACOLES,1786071000,2026-08-06,23:50:00,9.2,60.0,0.0,0.0,143.0,1007.7,904.9,0.0,0.0,2026-08-06 23:50:00
CARACOLES,1786071300,2026-08-06,23:55:00,9.2,60.0,0.4,1.8,158.0,1007.7,905.0,0.0,0.0,2026-08-06 23:55:00
