estacion,fecha,hora_unix,fecha_hora,temp_c,humedad_pct,viento_kmh,viento_rafaga_kmh,direcc_grados,presion_relativa_hpa,presion_absoluta_hpa,lluvia_diaria_mm,solar_wm2
INTA_POCITO,2026-07-05,1783236300,2026-07-05 04:25:00,0.1,88,0.0,0.0,272,1026.5,945.9,0.0,
INTA_POCITO,2026-07-05,1783236600,2026-07-05 04:30:00,0.4,88,0.0,0.0,327,1026.5,945.8,0.0,
INTA_POCITO,2026-07-05,1783236900,2026-07-05 04:35:00,0.4,88,0.0,0.0,339,1026.3,945.7,0.0,
INTA_POCITO,2026-07-05,1783237200,2026-07-05 04:40:00,0.5,88,0.0,0.0,340,1026.4,945.7,0.0,
INTA_POCITO,2026-07-05,1783237500,2026-07-05 04:45:00,0.3,88,0.0,0.0,342,1026.4,945.8,0.0,
INTA_POCITO,2026-07-05,1783237800,2026-07-05 04:50:00,-0.6,87,0.0,0.0,345,1026.4,945.8,0.0,
INTA_POCITO,2026-07-05,1783238100,2026-07-05 04:55:00,-1.1,87,0.0,0.0,345,1026.4,945.8,0.0,
INTA_POCITO,2026-07-05,1783238400,2026-07-05 05:00:00,-1.2,88,0.0,0.0,344,1026.4,945.8,0.0,
INTA_POCITO,2026-07-05,1783238700,2026-07-05 05:05:00,-1.0,88,0.0,0.0,345,1026.3,945.7,0.0,
INTA_POCITO,2026-07-05,1783239000,2026-07-05 05:10:00,-1.4,88,0.0,0.0,345,1026.3,945.7,0.0,
INTA_POCITO,2026-07-05,1783239300,2026-07-05 05:15:00,-1.8,88,0.0,0.0,344,1026.5,945.9,0.0,
INTA_POCITO,2026-07-05,1783239600,2026-07-05 05:20:00,-2.0,88,0.0,0.0,344,1026.4,945.8,0.0,
INTA_POCITO,2026-07-05,1783239900,2026-07-05 05:25:00,-2.2,89,0.0,0.0,344,1026.4,945.8,0.0,
INTA_POCITO,2026-07-05,1783240200,2026-07-05 05:30:00,-2.5,89,0.0,0.0,341,1026.4,945.8,0.0,
INTA_POCITO,2026-07-05,1783240500,2026-07-05 05:35:00,-2.2,89,0.0,0.0,339,1026.5,945.9,0.0,
INTA_POCITO,2026-07-05,1783240800,2026-07-05 05:40:00,-2.0,89,0.0,0.0,335,1026.5,945.8,0.0,
INTA_POCITO,2026-07-05,1783241100,2026-07-05 05:45:00,-1.7,89,0.0,0.0,336,1026.5,945.9,0.0,
INTA_POCITO,2026-07-05,1783241400,2026-07-05 05:50:00,-1.7,89,0.0,0.0,337,1026.5,945.9,0.0,
INTA_POCITO,2026-07-05,1783241700,2026-07-05 05:55:00,-2.5,89,0.0,0.0,337,1026.5,945.9,0.0,
INTA_POCITO,2026-07-05,1783242000,2026-07-05 06:00:00,-2.7,90,0.0,0.0,337,1026.5,945.8,0.0,
INTA_POCITO,2026-07-05,1783242300,2026-07-05 06:05:00,-2.9,90,0.0,0.0,337,1026.5,945.8,0.0,
INTA_POCITO,2026-07-05,1783242600,2026-07-05 06:10:00,-3.0,90,0.0,0.0,337,1026.5,945.8,0.0,
INTA_POCITO,2026-07-05,1783242900,2026-07-05 06:15:00,-2.5,90,0.0,0.0,343,1026.4,945.8,0.0,
INTA_POCITO,2026-07-05,1783243200,2026-07-05 06:20:00,-1.4,90,0.0,0.0,345,1026.5,945.9,0.0,
INTA_POCITO,2026-07-05,1783243500,2026-07-05 06:25:00,-1.0,90,0.0,0.0,346,1026.6,946.0,0.0,
INTA_POCITO,2026-07-05,1783243800,2026-07-05 06:30:00,-0.8,90,0.5,3.6,304,1026.4,945.8,0.0,
INTA_POCITO,2026-07-05,1783244100,2026-07-05 06:35:00,-0.6,90,0.1,1.8,1,1026.5,945.9,0.0,
INTA_POCITO,2026-07-05,1783244400,2026-07-05 06:40:00,-0.4,90,0.0,0.0,24,1026.5,945.9,0.0,
INTA_POCITO,2026-07-05,1783244700,2026-07-05 06:45:00,-0.3,90,0.0,0.0,23,1026.6,946.0,0.0,
INTA_POCITO,2026-07-05,1783245000,2026-07-05 06:50:00,-0.8,90,0.0,0.0,25,1026.5,945.9,0.0,
INTA_POCITO,2026-07-05,1783245300,2026-07-05 06:55:00,-1.5,90,0.0,0.0,25,1026.7,946.1,0.0,
INTA_POCITO,2026-07-05,1783245600,2026-07-05 07:00:00,-1.6,90,0.0,0.0,25,1026.7,946.2,0.0,
INTA_POCITO,2026-07-05,1783245900,2026-07-05 07:05:00,-1.7,90,0.0,0.0,25,1026.8,946.2,0.0,
INTA_POCITO,2026-07-05,1783246200,2026-07-05 07:10:00,-2.0,90,0.0,0.0,25,1026.8,946.2,0.0,
INTA_POCITO,2026-07-05,1783246500,2026-07-05 07:15:00,-1.5,90,0.0,0.0,31,1026.8,946.3,0.0,
INTA_POCITO,2026-07-05,1783246800,2026-07-05 07:20:00,-1.1,90,0.0,0.0,36,1026.8,946.2,0.0,
INTA_POCITO,2026-07-05,1783247100,2026-07-05 07:25:00,-0.8,90,0.0,0.0,38,1026.9,946.4,0.0,
INTA_POCITO,2026-07-05,1783247400,2026-07-05 07:30:00,-0.8,90,0.0,0.0,38,1027.1,946.5,0.0,
INTA_POCITO,2026-07-05,1783247700,2026-07-05 07:35:00,-0.7,90,0.0,0.0,45,1027.1,946.5,0.0,
INTA_POCITO,2026-07-05,1783248000,2026-07-05 07:40:00,-0.7,90,0.0,0.0,45,1027.2,946.6,0.0,
INTA_POCITO,2026-07-05,1783248300,2026-07-05 07:45:00,-1.0,90,0.0,0.0,45,1027.1,946.5,0.0,
INTA_POCITO,2026-07-05,1783248600,2026-07-05 07:50:00,-1.3,90,0.0,0.0,45,1027.2,946.6,0.0,
INTA_POCITO,2026-07-05,1783248900,2026-07-05 07:55:00,-0.8,90,0.0,0.0,45,1027.2,946.6,0.0,
INTA_POCITO,2026-07-05,1783249200,2026-07-05 08:00:00,-1.0,90,0.0,0.0,45,1027.3,946.7,0.0,
INTA_POCITO,2026-07-05,1783249500,2026-07-05 08:05:00,-1.2,90,0.0,0.0,45,1027.4,946.8,0.0,
INTA_POCITO,2026-07-05,1783249800,2026-07-05 08:10:00,-1.2,90,0.0,0.0,42,1027.5,946.9,0.0,
INTA_POCITO,2026-07-05,1783250100,2026-07-05 08:15:00,-0.9,91,0.0,0.0,338,1027.5,946.9,0.0,
INTA_POCITO,2026-07-05,1783250400,2026-07-05 08:20:00,-0.8,91,0.0,0.0,273,1027.5,946.9,0.0,
INTA_POCITO,2026-07-05,1783250700,2026-07-05 08:25:00,-0.8,91,0.0,0.0,273,1027.5,946.9,0.0,
INTA_POCITO,2026-07-05,1783251000,2026-07-05 08:30:00,-1.1,91,0.0,0.0,273,1027.5,946.9,0.0,
INTA_POCITO,2026-07-05,1783251300,2026-07-05 08:35:00,-1.3,91,0.0,0.0,273,1027.8,947.2,0.0,
INTA_POCITO,2026-07-05,1783251600,2026-07-05 08:40:00,-1.5,91,0.0,0.0,272,1027.8,947.2,0.0,
INTA_POCITO,2026-07-05,1783251900,2026-07-05 08:45:00,-1.8,91,0.0,0.0,273,1027.8,947.2,0.0,
INTA_POCITO,2026-07-05,1783252200,2026-07-05 08:50:00,-2.0,91,0.0,0.0,273,1027.9,947.3,0.0,
INTA_POCITO,2026-07-05,1783252500,2026-07-05 08:55:00,-1.7,91,0.0,0.0,273,1028.0,947.4,0.0,
INTA_POCITO,2026-07-05,1783252800,2026-07-05 09:00:00,-1.5,91,0.0,0.0,273,1027.9,947.3,0.0,
INTA_POCITO,2026-07-05,1783253100,2026-07-05 09:05:00,-1.3,91,0.0,0.0,273,1028.0,947.4,0.0,
INTA_POCITO,2026-07-05,1783253400,2026-07-05 09:10:00,-1.0,91,0.0,0.0,273,1028.0,947.4,0.0,
INTA_POCITO,2026-07-05,1783253700,2026-07-05 09:15:00,-0.9,91,0.0,0.0,274,1027.9,947.3,0.0,
INTA_POCITO,2026-07-05,1783254000,2026-07-05 09:20:00,-0.8,91,0.1,1.8,40,1028.0,947.4,0.0,
INTA_POCITO,2026-07-05,1783254300,2026-07-05 09:25:00,-0.6,91,0.0,0.0,40,1028.1,947.5,0.0,
INTA_POCITO,2026-07-05,1783254600,2026-07-05 09:30:00,-0.4,91,0.0,0.0,40,1028.1,947.5,0.0,
INTA_POCITO,2026-07-05,1783254900,2026-07-05 09:35:00,0.3,91,0.0,0.0,39,1028.0,947.4,0.0,
INTA_POCITO,2026-07-05,1783255200,2026-07-05 09:40:00,0.8,91,0.0,0.0,40,1028.1,947.5,0.0,
INTA_POCITO,2026-07-05,1783255500,2026-07-05 09:45:00,1.2,90,0.0,0.0,43,1028.2,947.7,0.0,
INTA_POCITO,2026-07-05,1783255800,2026-07-05 09:50:00,1.9,90,0.0,0.0,41,1028.4,947.8,0.0,
INTA_POCITO,2026-07-05,1783256100,2026-07-05 09:55:00,1.9,89,0.0,0.0,41,1028.3,947.7,0.0,
INTA_POCITO,2026-07-05,1783256400,2026-07-05 10:00:00,2.4,88,0.0,0.0,42,1028.3,947.7,0.0,
INTA_POCITO,2026-07-05,1783256700,2026-07-05 10:05:00,3.7,87,0.0,0.0,52,1028.4,947.8,0.0,
INTA_POCITO,2026-07-05,1783257000,2026-07-05 10:10:00,4.4,84,0.2,3.6,22,1028.3,947.7,0.0,
INTA_POCITO,2026-07-05,1783257300,2026-07-05 10:15:00,4.9,79,0.2,1.8,64,1028.5,947.8,0.0,
INTA_POCITO,2026-07-05,1783257600,2026-07-05 10:20:00,5.3,74,0.6,3.6,106,1028.7,948.0,0.0,
INTA_POCITO,2026-07-05,1783257900,2026-07-05 10:25:00,5.2,72,0.6,3.6,356,1028.6,948.0,0.0,
INTA_POCITO,2026-07-05,1783258200,2026-07-05 10:30:00,5.3,71,1.2,3.6,18,1028.7,948.1,0.0,
INTA_POCITO,2026-07-05,1783258500,2026-07-05 10:35:00,5.6,69,0.9,3.6,335,1028.8,948.2,0.0,
INTA_POCITO,2026-07-05,1783258800,2026-07-05 10:40:00,6.0,67,0.9,5.4,355,1028.9,948.3,0.0,
INTA_POCITO,2026-07-05,1783259100,2026-07-05 10:45:00,6.4,65,1.4,5.4,323,1028.9,948.3,0.0,
INTA_POCITO,2026-07-05,1783259400,2026-07-05 10:50:00,7.0,63,1.7,7.2,54,1029.0,948.4,0.0,
INTA_POCITO,2026-07-05,1783259700,2026-07-05 10:55:00,7.4,61,0.9,5.4,50,1029.0,948.4,0.0,
INTA_POCITO,2026-07-05,1783260000,2026-07-05 11:00:00,7.5,60,3.8,9.4,20,1029.0,948.4,0.0,
INTA_POCITO,2026-07-05,1783260300,2026-07-05 11:05:00,7.5,59,4.0,11.2,12,1029.1,948.5,0.0,
INTA_POCITO,2026-07-05,1783260600,2026-07-05 11:10:00,7.6,58,2.0,7.2,8,1029.1,948.5,0.0,
INTA_POCITO,2026-07-05,1783260900,2026-07-05 11:15:00,7.8,57,2.5,9.4,27,1029.2,948.6,0.0,
INTA_POCITO,2026-07-05,1783261200,2026-07-05 11:20:00,8.1,57,2.8,9.4,94,1029.3,948.7,0.0,
INTA_POCITO,2026-07-05,1783261500,2026-07-05 11:25:00,8.0,57,2.9,11.2,36,1029.3,948.7,0.0,
INTA_POCITO,2026-07-05,1783261800,2026-07-05 11:30:00,8.3,56,3.0,7.2,359,1029.2,948.6,0.0,
INTA_POCITO,2026-07-05,1783262100,2026-07-05 11:35:00,8.3,57,1.9,7.2,15,1029.3,948.7,0.0,
INTA_POCITO,2026-07-05,1783262400,2026-07-05 11:40:00,8.2,56,3.5,9.4,41,1029.3,948.7,0.0,
INTA_POCITO,2026-07-05,1783262700,2026-07-05 11:45:00,8.3,56,3.0,13.0,43,1029.3,948.7,0.0,
INTA_POCITO,2026-07-05,1783263000,2026-07-05 11:50:00,8.3,57,3.5,11.2,10,1029.4,948.8,0.0,
INTA_POCITO,2026-07-05,1783263300,2026-07-05 11:55:00,8.8,55,0.6,5.4,24,1029.4,948.8,0.0,
INTA_POCITO,2026-07-05,1783263600,2026-07-05 12:00:00,8.9,55,1.6,5.4,20,1029.4,948.8,0.0,
INTA_POCITO,2026-07-05,1783263900,2026-07-05 12:05:00,8.8,55,1.0,5.4,41,1029.4,948.8,0.0,
INTA_POCITO,2026-07-05,1783264200,2026-07-05 12:10:00,9.2,54,3.3,5.4,40,1029.4,948.8,0.0,
INTA_POCITO,2026-07-05,1783264500,2026-07-05 12:15:00,9.5,53,2.2,9.4,63,1029.4,948.8,0.0,
INTA_POCITO,2026-07-05,1783264800,2026-07-05 12:20:00,9.4,53,1.6,7.2,37,1029.4,948.8,0.0,
INTA_POCITO,2026-07-05,1783265100,2026-07-05 12:25:00,9.5,52,2.2,5.4,20,1029.3,948.7,0.0,
INTA_POCITO,2026-07-05,1783265400,2026-07-05 12:30:00,9.5,53,1.2,7.2,298,1029.3,948.7,0.0,
INTA_POCITO,2026-07-05,1783265700,2026-07-05 12:35:00,10.4,50,1.5,7.2,314,1029.3,948.7,0.0,
INTA_POCITO,2026-07-05,1783266000,2026-07-05 12:40:00,9.7,51,2.6,7.2,348,1029.1,948.5,0.0,
INTA_POCITO,2026-07-05,1783266300,2026-07-05 12:45:00,9.5,51,1.8,7.2,347,1029.0,948.5,0.0,
INTA_POCITO,2026-07-05,1783266600,2026-07-05 12:50:00,9.8,51,2.6,9.4,47,1028.9,948.3,0.0,
INTA_POCITO,2026-07-05,1783266900,2026-07-05 12:55:00,10.0,50,1.8,7.2,352,1028.7,948.1,0.0,
INTA_POCITO,2026-07-05,1783267200,2026-07-05 13:00:00,10.1,49,1.1,7.2,357,1028.8,948.2,0.0,
INTA_POCITO,2026-07-05,1783267500,2026-07-05 13:05:00,10.4,48,1.2,5.4,12,1028.6,948.0,0.0,
INTA_POCITO,2026-07-05,1783267800,2026-07-05 13:10:00,10.8,47,0.4,1.8,37,1028.6,948.0,0.0,
INTA_POCITO,2026-07-05,1783268100,2026-07-05 13:15:00,10.7,48,0.1,1.8,12,1028.5,947.9,0.0,
INTA_POCITO,2026-07-05,1783268400,2026-07-05 13:20:00,10.9,47,3.1,11.2,35,1028.2,947.6,0.0,
INTA_POCITO,2026-07-05,1783268700,2026-07-05 13:25:00,11.2,46,0.8,1.8,354,1028.1,947.6,0.0,
INTA_POCITO,2026-07-05,1783269000,2026-07-05 13:30:00,11.6,45,1.2,7.2,7,1028.1,947.5,0.0,
INTA_POCITO,2026-07-05,1783269300,2026-07-05 13:35:00,11.5,45,1.2,7.2,11,1028.0,947.4,0.0,
INTA_POCITO,2026-07-05,1783269600,2026-07-05 13:40:00,11.7,44,1.0,5.4,66,1027.8,947.2,0.0,
INTA_POCITO,2026-07-05,1783269900,2026-07-05 13:45:00,11.3,43,3.3,11.2,12,1027.7,947.1,0.0,
INTA_POCITO,2026-07-05,1783270200,2026-07-05 13:50:00,11.5,44,0.5,3.6,299,1027.6,947.0,0.0,
INTA_POCITO,2026-07-05,1783270500,2026-07-05 13:55:00,11.8,43,0.7,5.4,314,1027.6,947.0,0.0,
INTA_POCITO,2026-07-05,1783270800,2026-07-05 14:00:00,11.6,43,1.3,3.6,306,1027.4,946.8,0.0,
INTA_POCITO,2026-07-05,1783271100,2026-07-05 14:05:00,11.9,43,0.7,5.4,37,1027.2,946.6,0.0,
INTA_POCITO,2026-07-05,1783271400,2026-07-05 14:10:00,12.3,43,0.1,1.8,112,1027.2,946.6,0.0,
INTA_POCITO,2026-07-05,1783271700,2026-07-05 14:15:00,12.9,42,0.3,3.6,27,1027.1,946.5,0.0,
INTA_POCITO,2026-07-05,1783272000,2026-07-05 14:20:00,12.8,41,0.5,3.6,36,1027.0,946.4,0.0,
INTA_POCITO,2026-07-05,1783272300,2026-07-05 14:25:00,13.2,40,2.0,5.4,22,1027.0,946.4,0.0,
INTA_POCITO,2026-07-05,1783272600,2026-07-05 14:30:00,12.8,40,1.4,5.4,337,1026.9,946.3,0.0,
INTA_POCITO,2026-07-05,1783272900,2026-07-05 14:35:00,13.0,38,0.6,3.6,350,1026.8,946.2,0.0,
INTA_POCITO,2026-07-05,1783273200,2026-07-05 14:40:00,13.3,38,0.5,3.6,131,1026.6,946.0,0.0,
INTA_POCITO,2026-07-05,1783273500,2026-07-05 14:45:00,13.2,38,1.1,5.4,342,1026.6,946.0,0.0,
INTA_POCITO,2026-07-05,1783273800,2026-07-05 14:50:00,13.0,38,1.5,7.2,39,1026.6,946.0,0.0,
INTA_POCITO,2026-07-05,1783274100,2026-07-05 14:55:00,12.8,37,1.9,7.2,36,1026.6,946.0,0.0,
INTA_POCITO,2026-07-05,1783274400,2026-07-05 15:00:00,12.7,38,1.1,5.4,332,1026.5,945.9,0.0,
INTA_POCITO,2026-07-05,1783274700,2026-07-05 15:05:00,12.9,37,0.6,3.6,320,1026.5,945.9,0.0,
INTA_POCITO,2026-07-05,1783275000,2026-07-05 15:10:00,13.3,37,0.3,3.6,142,1026.5,945.9,0.0,
INTA_POCITO,2026-07-05,1783275300,2026-07-05 15:15:00,13.5,37,1.0,3.6,138,1026.4,945.7,0.0,
INTA_POCITO,2026-07-05,1783275600,2026-07-05 15:20:00,13.3,36,0.6,3.6,347,1026.4,945.7,0.0,
INTA_POCITO,2026-07-05,1783275900,2026-07-05 15:25:00,13.1,36,0.6,3.6,1,1026.3,945.7,0.0,
INTA_POCITO,2026-07-05,1783276200,2026-07-05 15:30:00,13.3,36,0.4,3.6,78,1026.4,945.8,0.0,
INTA_POCITO,2026-07-05,1783276500,2026-07-05 15:35:00,13.4,35,0.4,3.6,77,1026.3,945.7,0.0,
INTA_POCITO,2026-07-05,1783276800,2026-07-05 15:40:00,13.5,34,0.0,0.0,140,1026.2,945.6,0.0,
INTA_POCITO,2026-07-05,1783277100,2026-07-05 15:45:00,14.0,33,0.8,3.6,343,1026.3,945.7,0.0,
INTA_POCITO,2026-07-05,1783277400,2026-07-05 15:50:00,13.6,34,0.1,1.8,56,1026.2,945.6,0.0,
INTA_POCITO,2026-07-05,1783277700,2026-07-05 15:55:00,13.5,36,0.0,0.0,111,1026.2,945.6,0.0,
INTA_POCITO,2026-07-05,1783278000,2026-07-05 16:00:00,13.9,34,0.0,0.0,197,1026.3,945.7,0.0,
INTA_POCITO,2026-07-05,1783278300,2026-07-05 16:05:00,14.1,34,1.4,7.2,30,1026.3,945.7,0.0,
INTA_POCITO,2026-07-05,1783278600,2026-07-05 16:10:00,13.8,34,0.0,0.0,152,1026.2,945.6,0.0,
INTA_POCITO,2026-07-05,1783278900,2026-07-05 16:15:00,14.1,34,0.0,0.0,169,1026.2,945.6,0.0,
INTA_POCITO,2026-07-05,1783279200,2026-07-05 16:20:00,14.2,33,0.0,0.0,69,1026.2,945.6,0.0,
INTA_POCITO,2026-07-05,1783279500,2026-07-05 16:25:00,14.0,33,0.4,3.6,80,1026.0,945.4,0.0,
INTA_POCITO,2026-07-05,1783279800,2026-07-05 16:30:00,13.8,33,0.1,1.8,16,1026.1,945.5,0.0,
INTA_POCITO,2026-07-05,1783280100,2026-07-05 16:35:00,14.1,33,1.2,5.4,47,1026.1,945.5,0.0,
INTA_POCITO,2026-07-05,1783280400,2026-07-05 16:40:00,13.8,32,0.3,1.8,50,1026.0,945.4,0.0,
INTA_POCITO,2026-07-05,1783280700,2026-07-05 16:45:00,13.8,32,0.0,0.0,176,1026.0,945.5,0.0,
INTA_POCITO,2026-07-05,1783281000,2026-07-05 16:50:00,14.0,33,0.0,0.0,96,1026.0,945.5,0.0,
INTA_POCITO,2026-07-05,1783281300,2026-07-05 16:55:00,13.9,32,0.3,1.8,19,1026.1,945.5,0.0,
INTA_POCITO,2026-07-05,1783281600,2026-07-05 17:00:00,13.8,33,0.0,0.0,117,1026.0,945.5,0.0,
INTA_POCITO,2026-07-05,1783281900,2026-07-05 17:05:00,13.8,34,0.1,1.8,352,1026.0,945.4,0.0,
INTA_POCITO,2026-07-05,1783282200,2026-07-05 17:10:00,13.7,34,0.0,0.0,104,1026.0,945.4,0.0,
INTA_POCITO,2026-07-05,1783282500,2026-07-05 17:15:00,13.5,34,0.0,0.0,120,1026.0,945.4,0.0,
INTA_POCITO,2026-07-05,1783282800,2026-07-05 17:20:00,13.3,34,0.0,0.0,146,1026.0,945.4,0.0,
INTA_POCITO,2026-07-05,1783283100,2026-07-05 17:25:00,13.2,35,0.0,0.0,262,1026.0,945.4,0.0,
INTA_POCITO,2026-07-05,1783283400,2026-07-05 17:30:00,12.6,37,0.4,3.6,42,1026.0,945.4,0.0,
INTA_POCITO,2026-07-05,1783283700,2026-07-05 17:35:00,12.4,37,0.6,5.4,339,1026.0,945.4,0.0,
INTA_POCITO,2026-07-05,1783284000,2026-07-05 17:40:00,12.5,37,0.1,1.8,38,1026.1,945.5,0.0,
INTA_POCITO,2026-07-05,1783284300,2026-07-05 17:45:00,12.4,37,0.1,1.8,343,1026.1,945.5,0.0,
