estacion,time_unix,fecha,hora,temp,humedad,viento,viento_rafaga,direcc,presion_relativa,presion_absoluta,rain_daily,solar,timestamp
CUESTA_Viento,1767288,2026-01-01,17:30:00,31.2,26.0,21.0,46.1,203.0,1007.3,843.7,0.0,408.8,2026-01-01 17:30:00
CUESTA_Viento,1767290,2026-01-01,18:00:00,30.9,27.0,22.5,51.5,200.0,1007.3,843.7,0.0,308.7,2026-01-01 18:00:00
CUESTA_Viento,1767292,2026-01-01,18:30:00,30.5,28.0,24.4,49.7,210.0,1007.5,843.9,0.0,33.1,2026-01-01 18:30:00
CUESTA_Viento,1767294,2026-01-01,19:00:00,30.4,28.0,21.6,51.5,201.0,1007.9,844.3,0.0,39.6,2026-01-01 19:00:00
CUESTA_Viento,1767295,2026-01-01,19:30:00,30.2,29.0,20.0,46.1,206.0,1008.3,844.7,0.0,38.4,2026-01-01 19:30:00
CUESTA_Viento,1767297,2026-01-01,20:00:00,29.9,28.0,19.7,51.5,218.0,1008.9,845.3,0.0,18.1,2026-01-01 20:00:00
CUESTA_Viento,1767299,2026-01-01,20:30:00,29.6,29.0,12.6,33.1,215.0,1009.3,845.7,0.0,6.1,2026-01-01 20:30:00
CUESTA_Viento,1767301,2026-01-01,21:00:00,29.3,30.0,14.6,31.3,203.0,1009.9,846.3,0.0,0.1,2026-01-01 21:00:00
CUESTA_Viento,1767303,2026-01-01,21:30:00,29.2,31.0,12.5,31.3,222.0,1010.3,846.7,0.0,0.0,2026-01-01 21:30:00
CUESTA_Viento,1767304,2026-01-01,22:00:00,29.1,30.0,12.9,29.5,220.0,1010.8,847.2,0.0,0.0,2026-01-01 22:00:00
CUESTA_Viento,1767306,2026-01-01,22:30:00,28.9,30.0,12.6,29.5,211.0,1011.2,847.6,0.0,0.0,2026-01-01 22:30:00
CUESTA_Viento,1767308,2026-01-01,23:00:00,27.9,36.0,13.1,31.3,202.0,1011.6,848.0,0.0,0.0,2026-01-01 23:00:00
CUESTA_Viento,1767310,2026-01-01,23:30:00,27.4,37.0,13.6,31.3,209.0,1011.8,848.2,0.0,0.0,2026-01-01 23:30:00
CARACOLES,1767225,2026-01-01,00:00:00,23.3,65.0,0.3,3.6,114.0,1006.7,903.9,0.0,0.0,2026-01-01 00:00:00
CARACOLES,1767227,2026-01-01,00:30:00,23.4,64.0,0.5,3.6,142.0,1006.7,903.9,0.0,0.0,2026-01-01 00:30:00
CARACOLES,1767229,2026-01-01,01:00:00,23.5,63.0,0.1,1.8,153.0,1006.6,903.7,0.0,0.0,2026-01-01 01:00:00
CARACOLES,1767231,2026-01-01,01:30:00,23.3,65.0,0.4,3.6,145.0,1006.1,903.3,0.0,0.0,2026-01-01 01:30:00
CARACOLES,1767232,2026-01-01,02:00:00,23.4,66.0,1.1,5.4,145.0,1005.9,903.1,0.0,0.0,2026-01-01 02:00:00
CARACOLES,1767234,2026-01-01,02:30:00,23.2,68.0,0.0,0.0,148.0,1005.5,902.8,0.0,0.0,2026-01-01 02:30:00
CARACOLES,1767236,2026-01-01,03:00:00,22.8,70.0,0.4,3.6,185.0,1005.1,902.3,0.0,0.0,2026-01-01 03:00:00
CARACOLES,1767238,2026-01-01,03:30:00,22.5,71.0,0.1,1.8,123.0,1005.0,902.1,0.0,0.0,2026-01-01 03:30:00
CARACOLES,1767240,2026-01-01,04:00:00,22.2,74.0,0.2,3.6,107.0,1004.8,902.0,0.0,0.0,2026-01-01 04:00:00
CARACOLES,1767241,2026-01-01,04:30:00,21.8,75.0,0.4,3.6,186.0,1004.6,901.8,0.0,0.0,2026-01-01 04:30:00
CARACOLES,1767243,2026-01-01,05:00:00,21.7,75.0,0.1,1.8,174.0,1004.6,901.8,0.0,0.0,2026-01-01 05:00:00
CARACOLES,1767245,2026-01-01,05:30:00,21.3,75.0,0.2,1.8,164.0,1004.5,901.7,0.0,0.0,2026-01-01 05:30:00
CARACOLES,1767247,2026-01-01,06:00:00,21.0,76.0,0.2,3.6,156.0,1004.5,901.7,0.0,1.8,2026-01-01 06:00:00
CARACOLES,1767249,2026-01-01,06:30:00,21.7,68.0,1.5,11.2,187.0,1004.3,901.5,0.0,14.7,2026-01-01 06:30:00
CARACOLES,1767250,2026-01-01,07:00:00,23.3,54.0,5.5,22.0,208.0,1004.3,901.4,0.0,26.3,2026-01-01 07:00:00
CARACOLES,1767252,2026-01-01,07:30:00,24.4,48.0,9.7,22.0,246.0,1004.3,901.5,0.0,85.2,2026-01-01 07:30:00
CARACOLES,1767254,2026-01-01,08:00:00,25.0,46.0,15.8,27.7,256.0,1004.3,901.5,0.0,172.0,2026-01-01 08:00:00
CARACOLES,1767256,2026-01-01,08:30:00,26.1,45.0,12.9,22.0,246.0,1004.1,901.3,0.0,255.8,2026-01-01 08:30:00
CARACOLES,1767258,2026-01-01,09:00:00,27.1,43.0,8.3,22.0,232.0,1004.0,901.2,0.0,352.1,2026-01-01 09:00:00
CARACOLES,1767259,2026-01-01,09:30:00,27.7,45.0,4.5,16.6,70.0,1004.0,901.2,0.0,450.2,2026-01-01 09:30:00
CARACOLES,1767261,2026-01-01,10:00:00,27.9,46.0,5.1,14.8,59.0,1004.0,901.2,0.0,547.2,2026-01-01 10:00:00
CARACOLES,1767263,2026-01-01,10:30:00,28.8,42.0,5.0,16.6,64.0,1003.8,901.0,0.0,630.8,2026-01-01 10:30:00
CARACOLES,1767265,2026-01-01,11:00:00,29.6,38.0,5.6,16.6,66.0,1003.6,900.8,0.0,707.1,2026-01-01 11:00:00
CARACOLES,1767267,2026-01-01,11:30:00,30.4,36.0,5.2,14.8,73.0,1003.3,900.5,0.0,768.8,2026-01-01 11:30:00
CARACOLES,1767268,2026-01-01,12:00:00,30.8,36.0,6.0,14.8,66.0,1003.0,900.1,0.0,817.5,2026-01-01 12:00:00
CARACOLES,1767270,2026-01-01,12:30:00,31.2,35.0,6.3,18.4,76.0,1002.7,899.9,0.0,848.6,2026-01-01 12:30:00
CARACOLES,1767272,2026-01-01,13:00:00,31.8,37.0,5.9,14.8,67.0,1002.2,899.4,0.0,867.1,2026-01-01 13:00:00
CARACOLES,1767274,2026-01-01,13:30:00,32.1,36.0,6.7,20.2,64.0,1001.7,898.9,0.0,875.9,2026-01-01 13:30:00
CARACOLES,1767276,2026-01-01,14:00:00,32.7,34.0,5.9,16.6,74.0,1001.2,898.5,0.0,872.0,2026-01-01 14:00:00
CARACOLES,1767277,2026-01-01,14:30:00,33.2,33.0,5.3,16.6,66.0,1000.8,898.0,0.0,857.8,2026-01-01 14:30:00
CARACOLES,1767279,2026-01-01,15:00:00,33.7,31.0,5.0,14.8,76.0,1000.4,897.6,0.0,826.1,2026-01-01 15:00:00
CARACOLES,1767281,2026-01-01,15:30:00,34.0,30.0,5.2,16.6,70.0,1000.1,897.3,0.0,781.4,2026-01-01 15:30:00
CARACOLES,1767283,2026-01-01,16:00:00,34.2,30.0,6.2,20.2,73.0,999.9,897.1,0.0,752.9,2026-01-01 16:00:00
CARACOLES,1767285,2026-01-01,16:30:00,34.3,30.0,5.2,20.2,73.0,999.7,896.9,0.0,746.8,2026-01-01 16:30:00
CARACOLES,1767286,2026-01-01,17:00:00,34.5,30.0,4.0,13.0,72.0,999.2,896.5,0.0,578.4,2026-01-01 17:00:00
CARACOLES,1767288,2026-01-01,17:30:00,34.4,30.0,4.1,13.0,77.0,999.0,896.2,0.0,539.7,2026-01-01 17:30:00
CARACOLES,1767290,2026-01-01,18:00:00,34.3,30.0,5.4,13.0,81.0,998.9,896.2,0.0,394.3,2026-01-01 18:00:00
CARACOLES,1767292,2026-01-01,18:30:00,34.1,29.0,3.7,11.2,97.0,999.0,896.2,0.0,295.9,2026-01-01 18:30:00
CARACOLES,1767294,2026-01-01,19:00:00,33.6,29.0,4.5,18.4,125.0,999.4,896.6,0.0,81.7,2026-01-01 19:00:00
CARACOLES,1767295,2026-01-01,19:30:00,33.0,30.0,3.1,11.2,80.0,999.7,896.9,0.0,42.6,2026-01-01 19:30:00
CARACOLES,1767297,2026-01-01,20:00:00,32.7,29.0,2.2,7.2,103.0,1000.2,897.4,0.0,24.6,2026-01-01 20:00:00
CARACOLES,1767299,2026-01-01,20:30:00,32.4,30.0,2.6,9.4,121.0,1000.5,897.7,0.0,15.9,2026-01-01 20:30:00
CARACOLES,1767301,2026-01-01,21:00:00,31.6,33.0,2.5,11.2,154.0,1000.8,898.0,0.0,0.3,2026-01-01 21:00:00
CARACOLES,1767303,2026-01-01,21:30:00,30.1,38.0,0.1,3.6,95.0,1001.1,898.3,0.0,0.0,2026-01-01 21:30:00
CARACOLES,1767304,2026-01-01,22:00:00,29.7,38.0,0.9,5.4,143.0,1001.5,898.7,0.0,0.0,2026-01-01 22:00:00
CARACOLES,1767306,2026-01-01,22:30:00,29.0,40.0,0.1,3.6,186.0,1001.9,899.1,0.0,0.0,2026-01-01 22:30:00
CARACOLES,1767308,2026-01-01,23:00:00,28.6,41.0,0.2,3.6,172.0,1002.1,899.3,0.0,0.0,2026-01-01 23:00:00
CARACOLES,1767310,2026-01-01,23:30:00,27.9,44.0,0.1,1.8,177.0,1002.2,899.4,0.0,0.0,2026-01-01 23:30:00
